file,point_x,point_y,kind
102_8,429,360,bifurcation
102_8,256,49,termination
102_8,393,159,termination
102_8,302,224,bifurcation
102_8,340,53,termination
102_8,217,207,bifurcation
102_8,354,381,termination
102_8,274,248,termination
102_8,286,176,termination
102_8,312,73,termination
102_8,293,222,termination
102_8,238,216,termination
102_8,417,381,bifurcation
102_8,423,377,bifurcation
102_8,414,286,termination
102_8,253,168,termination
102_8,219,206,termination
102_8,287,202,termination
102_8,269,245,bifurcation
102_8,246,222,bifurcation
102_8,238,94,termination
102_8,424,334,termination
102_8,255,161,termination
102_8,286,218,termination
102_8,332,378,bifurcation
102_8,370,92,termination
102_8,420,206,termination
102_8,397,227,bifurcation
102_8,349,50,termination
102_8,427,164,termination
102_8,413,356,bifurcation
102_8,395,390,bifurcation
102_8,241,159,termination
102_8,237,108,termination
102_8,349,60,termination
102_8,263,174,termination
102_8,428,262,termination
102_8,289,72,termination
102_8,419,257,termination
102_8,396,142,termination
102_8,414,235,termination
102_8,413,126,bifurcation
102_8,413,325,termination
102_8,409,276,termination
102_8,414,120,termination
102_8,269,192,bifurcation
102_8,414,227,termination
102_8,428,376,termination
102_8,294,380,termination
102_8,294,191,termination
102_8,415,335,termination
102_8,415,219,termination
102_8,399,99,bifurcation
102_8,429,334,termination
102_8,272,190,termination
102_8,287,88,termination
102_8,302,88,termination
102_8,413,230,bifurcation
102_8,245,125,bifurcation
102_8,322,66,termination
102_8,316,119,termination
102_8,411,295,termination
102_8,236,120,termination
102_8,382,129,termination
102_8,270,68,termination
102_8,241,125,termination
102_8,266,400,bifurcation
102_8,401,409,termination
102_8,425,342,termination
102_8,312,83,termination
102_8,247,225,termination
102_8,414,154,termination
102_8,415,273,termination
102_8,318,225,termination
102_8,399,227,termination
102_8,243,99,termination
102_8,421,213,termination
102_8,426,184,bifurcation
102_8,233,274,termination
102_8,287,216,bifurcation
102_8,230,118,termination
102_8,405,400,termination
102_8,419,348,bifurcation
102_8,407,226,termination
102_8,410,180,termination
102_8,427,342,termination
102_8,233,130,termination
102_8,411,280,termination
102_8,397,321,termination
102_8,310,406,bifurcation
102_8,253,171,bifurcation
102_8,365,177,termination
102_8,254,231,termination
102_8,271,175,termination
102_8,284,191,termination
103_1,221,284,bifurcation
103_1,383,303,bifurcation
103_1,271,119,termination
103_1,370,11,termination
103_1,384,268,termination
103_1,380,287,bifurcation
103_1,384,302,termination
103_1,347,270,bifurcation
103_1,368,6,termination
103_1,369,3,termination
103_1,367,10,bifurcation
103_1,335,234,bifurcation
103_1,381,283,termination
103_1,364,11,bifurcation
103_1,383,44,termination
103_1,383,36,bifurcation
103_1,383,241,bifurcation
103_1,381,308,termination
103_1,381,40,termination
103_1,226,307,bifurcation
103_1,225,308,termination
103_1,381,237,termination
103_1,229,301,termination
103_1,380,37,bifurcation
103_1,277,17,bifurcation
103_1,383,239,bifurcation
103_1,286,126,termination
103_1,381,158,bifurcation
103_1,380,310,bifurcation
103_1,277,313,bifurcation
103_1,381,271,termination
103_1,383,279,termination
103_1,384,306,termination
103_1,383,310,termination
103_1,381,255,termination
103_1,379,301,bifurcation
103_1,380,275,bifurcation
103_2,364,92,bifurcation
103_2,392,130,termination
103_2,382,108,bifurcation
103_2,315,208,termination
103_2,364,297,termination
103_2,353,301,bifurcation
103_2,384,109,termination
103_2,349,298,termination
103_2,387,126,termination
103_2,382,105,termination
103_2,392,143,bifurcation
103_2,350,301,bifurcation
103_2,379,305,bifurcation
103_2,364,284,bifurcation
103_2,382,125,termination
103_2,361,284,termination
103_2,384,115,termination
103_2,328,202,termination
103_3,280,240,bifurcation
103_3,414,345,termination
103_3,246,113,bifurcation
103_3,316,41,bifurcation
103_3,398,47,bifurcation
103_3,217,256,termination
103_3,213,264,termination
103_3,212,424,termination
103_3,301,296,termination
103_3,396,331,bifurcation
103_3,355,191,termination
103_3,210,157,termination
103_3,431,422,termination
103_3,318,287,termination
103_3,223,269,bifurcation
103_3,221,255,termination
103_3,430,398,termination
103_3,216,158,bifurcation
103_3,259,445,termination
103_3,430,96,bifurcation
103_3,221,261,termination
103_3,346,120,termination
103_3,373,98,termination
103_3,220,269,termination
103_3,311,98,termination
103_3,387,295,termination
103_3,431,112,bifurcation
103_3,351,324,termination
103_3,382,28,bifurcation
103_3,205,261,termination
103_3,341,117,termination
103_3,430,128,bifurcation
103_3,313,99,termination
103_3,221,127,termination
103_3,215,157,termination
103_3,388,199,termination
103_3,267,101,termination
103_3,314,295,termination
103_3,353,216,termination
103_3,306,294,termination
103_3,215,270,termination
103_3,382,31,bifurcation
103_3,299,169,termination
103_3,359,194,termination
103_3,424,430,termination
103_3,309,98,termination
103_3,314,40,bifurcation
103_3,312,299,termination
103_3,203,261,bifurcation
103_3,285,192,termination
103_3,213,149,termination
103_3,400,52,termination
103_3,281,249,termination
103_3,218,252,termination
103_3,432,124,bifurcation
103_3,224,433,termination
103_3,271,239,termination
103_3,306,97,termination
103_3,345,94,termination
103_3,289,348,bifurcation
103_3,404,302,termination
103_3,417,434,bifurcation
103_3,277,244,termination
103_3,375,103,termination
103_4,345,67,bifurcation
103_4,358,50,bifurcation
103_4,381,362,bifurcation
103_4,399,270,bifurcation
103_4,385,327,termination
103_4,381,287,bifurcation
103_4,383,353,bifurcation
103_4,382,17,termination
103_4,328,93,bifurcation
103_4,374,308,termination
103_4,385,338,termination
103_4,297,262,termination
103_4,379,314,bifurcation
103_4,378,16,termination
103_4,383,362,bifurcation
103_4,379,302,bifurcation
103_4,381,283,bifurcation
103_4,369,310,bifurcation
103_4,398,258,termination
103_4,341,312,termination
103_4,322,120,termination
103_4,330,108,bifurcation
103_4,219,129,termination
103_4,324,133,termination
103_4,333,236,termination
103_4,393,270,bifurcation
103_4,222,187,bifurcation
103_4,399,237,termination
103_4,381,358,termination
103_4,381,353,bifurcation
103_4,220,126,bifurcation
103_4,307,98,termination
103_4,209,358,bifurcation
103_4,375,306,termination
103_4,211,375,termination
103_4,345,54,bifurcation
103_4,325,137,termination
103_4,399,29,bifurcation
103_4,329,238,termination
103_4,382,308,bifurcation
103_4,401,263,termination
103_4,382,302,bifurcation
103_4,339,294,termination
103_4,372,282,termination
103_4,382,316,bifurcation
103_4,330,238,termination
103_4,299,263,bifurcation
103_4,384,288,bifurcation
103_4,383,347,bifurcation
103_4,285,131,termination
103_4,375,299,bifurcation
103_5,211,377,termination
103_5,427,372,bifurcation
103_5,297,82,termination
103_5,302,389,bifurcation
103_5,213,348,termination
103_5,417,382,bifurcation
103_5,431,356,termination
103_5,431,365,bifurcation
103_5,301,212,bifurcation
103_5,428,118,bifurcation
103_5,395,68,termination
103_5,215,180,termination
103_5,424,382,termination
103_5,430,132,bifurcation
103_5,428,106,bifurcation
103_5,427,378,termination
103_5,431,110,bifurcation
103_5,420,367,bifurcation
103_5,313,177,termination
103_5,431,126,termination
103_5,276,91,bifurcation
103_5,431,118,bifurcation
103_5,430,105,termination
103_5,302,213,termination
103_5,398,77,bifurcation
103_5,349,253,termination
103_5,395,349,bifurcation
103_5,312,161,termination
103_5,429,123,termination
103_5,414,390,bifurcation
103_5,273,144,termination
103_5,321,83,bifurcation
103_5,357,297,bifurcation
103_5,245,101,bifurcation
103_6,365,76,bifurcation
103_6,333,334,bifurcation
103_6,350,114,termination
103_6,385,366,bifurcation
103_6,281,236,bifurcation
103_6,361,335,bifurcation
103_6,298,321,bifurcation
103_6,374,270,bifurcation
103_6,256,164,bifurcation
103_6,291,190,bifurcation
103_6,269,223,termination
103_6,322,341,bifurcation
103_6,384,380,termination
103_6,258,366,bifurcation
103_6,335,220,termination
103_6,288,236,bifurcation
103_6,360,382,termination
103_6,376,98,termination
103_6,286,215,bifurcation
103_6,329,380,bifurcation
103_6,281,87,termination
103_6,319,66,bifurcation
103_6,317,342,termination
103_6,269,225,bifurcation
103_6,347,110,termination
103_6,287,204,bifurcation
103_6,338,333,termination
103_6,363,88,bifurcation
103_6,350,311,bifurcation
103_6,355,83,bifurcation
103_6,379,314,bifurcation
103_6,366,82,bifurcation
103_6,373,106,bifurcation
103_6,338,320,bifurcation
103_6,369,348,termination
103_6,283,196,termination
103_6,333,327,termination
103_6,267,107,bifurcation
103_6,373,350,termination
103_6,379,376,bifurcation
103_6,365,332,bifurcation
103_6,286,200,termination
103_6,363,68,termination
103_6,247,115,termination
103_6,330,100,termination
103_6,352,334,bifurcation
103_6,226,350,bifurcation
103_6,369,353,termination
103_6,335,332,bifurcation
103_6,331,318,bifurcation
103_6,336,219,bifurcation
103_6,383,374,bifurcation
103_6,297,95,termination
103_6,363,359,bifurcation
103_6,273,220,termination
103_6,368,85,termination
103_6,334,332,bifurcation
103_6,254,380,bifurcation
103_6,277,91,bifurcation
103_6,381,379,termination
103_6,319,344,bifurcation
103_6,285,349,bifurcation
103_6,285,346,termination
103_6,286,213,termination
103_6,384,366,bifurcation
103_6,242,187,bifurcation
103_6,385,189,termination
103_6,350,118,bifurcation
103_6,367,84,bifurcation
103_6,331,108,bifurcation
103_6,288,113,bifurcation
103_6,218,128,bifurcation
103_6,355,334,termination
103_6,268,210,bifurcation
103_7,372,398,bifurcation
103_7,345,202,termination
103_7,377,386,bifurcation
103_7,271,203,bifurcation
103_7,202,115,bifurcation
103_7,359,335,bifurcation
103_7,301,174,bifurcation
103_7,270,211,termination
103_7,217,154,bifurcation
103_7,302,154,bifurcation
103_7,369,172,termination
103_7,311,142,termination
103_7,245,189,bifurcation
103_7,383,369,bifurcation
103_7,376,398,termination
103_7,380,127,bifurcation
103_7,380,113,bifurcation
103_7,302,162,termination
103_7,350,215,termination
103_7,226,110,bifurcation
103_7,286,162,termination
103_7,353,71,termination
103_7,380,394,termination
103_7,285,177,termination
103_7,249,184,bifurcation
103_7,288,171,bifurcation
103_7,383,335,bifurcation
103_7,309,158,termination
103_7,344,199,termination
103_7,336,188,termination
103_7,350,65,bifurcation
103_7,368,411,termination
103_7,227,172,termination
103_7,314,148,termination
103_7,351,91,termination
103_7,278,174,termination
103_7,274,102,termination
103_7,246,203,termination
103_7,362,205,termination
103_7,312,327,bifurcation
103_7,369,204,termination
103_7,291,80,termination
103_7,309,142,bifurcation
103_7,239,153,bifurcation
103_7,383,380,bifurcation
103_7,237,174,bifurcation
103_7,270,215,bifurcation
103_7,299,83,termination
103_7,379,387,bifurcation
103_7,210,153,bifurcation
103_7,357,92,termination
103_7,297,174,termination
103_7,318,107,termination
103_7,383,350,bifurcation
103_7,269,184,termination
103_7,366,211,termination
103_7,370,206,termination
103_7,264,97,termination
103_7,281,80,termination
103_7,265,98,bifurcation
103_7,316,146,bifurcation
103_7,280,383,bifurcation
103_7,299,146,termination
103_7,290,158,termination
103_7,379,385,bifurcation
103_7,321,108,termination
103_7,285,158,termination
103_7,311,94,termination
103_7,279,77,termination
103_7,355,207,termination
103_7,301,171,termination
103_7,291,325,termination
103_7,327,203,termination
103_7,253,79,bifurcation
103_7,271,191,bifurcation
103_7,383,358,bifurcation
103_7,217,158,bifurcation
103_7,374,384,bifurcation
103_7,270,200,termination
103_7,244,192,termination
103_7,275,71,termination
103_7,278,85,termination
103_7,370,405,termination
103_7,283,158,termination
103_7,322,397,termination
103_7,251,80,bifurcation
103_7,316,143,termination
103_7,355,317,bifurcation
103_7,270,189,termination
103_7,219,158,termination
103_7,353,298,termination
103_7,381,118,termination
